nbr_step;distortion
1;0.12938763301089118
2;0.10925102197970338
3;0.09687066972535074
4;0.08959932610141763
5;0.08559106141047979
6;0.0835527194889738
7;0.08261402313412924
8;0.08222903086233835
9;0.08208956526140776
10;0.08204464285236535
11;0.08203149425582978
12;0.08202789558256018
13;0.08202695067225907
14;0.08202670831131176
15;0.08202664692124717
16;0.08202663147161404
17;0.08202662759627977
18;0.08202662662587157
19;0.08202662638299252
20;0.08202662632227264
21;0.08202662630706614
22;0.08202662630329938
23;0.08202662630236679
24;0.0820266263021261
25;0.08202662630198976
26;0.08202662630202884
27;0.08202662630207547
28;0.08202662630201019
29;0.08202662630203816
30;0.08202662630202395
31;0.08202662630201907
32;0.08202662630209279
33;0.08202662630206126
34;0.08202662630202173
35;0.08202662630210522
36;0.08202662630201729
37;0.08202662630199598
38;0.08202662630208168
39;0.08202662630205548
40;0.08202662630209723
41;0.08202662630199642
42;0.08202662630207236
43;0.0820266263020657
44;0.08202662630200797
45;0.08202662630207547
46;0.08202662630200086
47;0.08202662630197688
48;0.08202662630201552
49;0.08202662630205282
50;0.08202662630210211
51;0.082026626302099
52;0.08202662630201063
53;0.08202662630204971
54;0.08202662630200841
55;0.08202662630205904
56;0.0820266263020808
57;0.0820266263020466
58;0.08202662630206081
59;0.08202662630200841
60;0.08202662630200397
61;0.08202662630208524
62;0.08202662630207547
63;0.08202662630201463
64;0.08202662630200264
65;0.08202662630200308
66;0.08202662630200797
67;0.08202662630205859
68;0.08202662630208657
69;0.08202662630207058
70;0.08202662630200264
71;0.08202662630205815
72;0.08202662630201685
73;0.08202662630199997
74;0.08202662630200441
75;0.082026626302111
76;0.08202662630197066
77;0.08202662630200575
78;0.08202662630207858
79;0.08202662630204616
80;0.08202662630203417
81;0.08202662630200086
82;0.08202662630205815
83;0.08202662630205149
84;0.08202662630208435
85;0.08202662630201996
86;0.08202662630208257
87;0.0820266263020284
88;0.08202662630204083
89;0.08202662630209101
90;0.08202662630197599
91;0.08202662630202395
92;0.08202662630202218
93;0.08202662630203728
94;0.08202662630204971
95;0.0820266263020133
96;0.08202662630206703
97;0.08202662630202395
98;0.0820266263020688
99;0.08202662630207014
100;0.08202662630208168
101;0.08202662630205548
102;0.08202662630202973
103;0.08202662630202173
104;0.0820266263020919
105;0.08202662630202617
106;0.0820266263020577
107;0.08202662630208302
108;0.08202662630207858
109;0.08202662630202617
110;0.08202662630200841
111;0.08202662630205282
112;0.08202662630200619
113;0.08202662630201907
114;0.0820266263020697
115;0.08202662630208879
116;0.08202662630200974
117;0.08202662630204882
118;0.08202662630209101
119;0.08202662630200352
120;0.08202662630198443
121;0.08202662630208701
122;0.08202662630198443
123;0.08202662630199775
124;0.08202662630201951
125;0.08202662630208124
126;0.08202662630205992
127;0.08202662630206836
128;0.08202662630209856
129;0.0820266263020617
130;0.08202662630204749
131;0.08202662630207769
132;0.08202662630208701
133;0.08202662630207813
134;0.08202662630207502
135;0.08202662630206348
136;0.0820266263020284
137;0.0820266263020959
138;0.08202662630202306
139;0.08202662630202662
140;0.08202662630205548
141;0.08202662630204349
142;0.08202662630207413
143;0.08202662630209545
144;0.0820266263020808
145;0.08202662630205548
146;0.08202662630199375
147;0.0820266263020395
148;0.08202662630207813
149;0.08202662630198088
150;0.08202662630206436
151;0.08202662630197244
152;0.08202662630198532
153;0.08202662630203417
154;0.08202662630201774
155;0.08202662630199686
156;0.08202662630200841
157;0.08202662630200086
158;0.08202662630203816
159;0.08202662630201818
160;0.08202662630203639
161;0.08202662630205593
162;0.08202662630209989
163;0.0820266263020546
164;0.0820266263020395
165;0.08202662630209412
166;0.08202662630199997
167;0.0820266263020546
168;0.08202662630202795
169;0.0820266263020355
170;0.08202662630204349
171;0.08202662630199997
172;0.08202662630205637
173;0.08202662630202617
174;0.08202662630199553
175;0.08202662630201907
176;0.08202662630199509
177;0.08202662630203417
178;0.08202662630206126
179;0.0820266263020959
180;0.08202662630208168
181;0.0820266263019831
182;0.08202662630207236
183;0.08202662630201107
184;0.08202662630206081
185;0.08202662630204793
186;0.08202662630203017
187;0.0820266263020275
188;0.08202662630208968
189;0.08202662630203106
190;0.08202662630203017
191;0.08202662630202884
192;0.08202662630198931
193;0.08202662630208835
194;0.08202662630200797
195;0.08202662630206259
196;0.0820266263020688
197;0.08202662630201951
198;0.08202662630206303
199;0.08202662630210344
200;0.08202662630210655
201;0.08202662630200397
202;0.08202662630205104
203;0.08202662630205637
204;0.08202662630200885
205;0.08202662630208213
206;0.08202662630201951
207;0.08202662630204705
208;0.08202662630200219
209;0.08202662630205859
210;0.0820266263020275
211;0.08202662630209989
212;0.08202662630200619
213;0.08202662630210211
214;0.08202662630197954
215;0.08202662630202306
216;0.0820266263020355
217;0.08202662630205948
218;0.08202662630205859
