nbr_step;distortion
1;0.022357871859676193
2;0.0223146551868888
3;0.022271646386630373
4;0.022228844099468237
5;0.022186246976871882
6;0.022143853681108383
7;0.022101662885136264
8;0.0220596732725048
9;0.022017883537250316
10;0.021976292383796725
11;0.02193489852685615
12;0.02189370069132912
13;0.02185269761220887
14;0.02181188803448375
15;0.021771270713043522
16;0.02173084441258566
17;0.021690607907519754
18;0.021650559981879702
19;0.02161069942922844
20;0.021571025052572468
21;0.02153153566427013
22;0.021492230085944808
23;0.021453107148397432
24;0.021414165691522102
25;0.02137540456422038
26;0.021336822624316243
27;0.021298418738475267
28;0.02126019178212113
29;0.02122214063935335
30;0.021184264202870895
31;0.021146561373886708
32;0.02110903106205697
33;0.021071672185395962
34;0.021034483670202664
35;0.020997464450985603
36;0.020960613470387468
37;0.020923929679106945
38;0.020887412035830666
39;0.020851059507157377
40;0.020814871067526552
41;0.02077884569914734
42;0.0207429823919284
43;0.02070728014340739
44;0.020671737958683156
45;0.020636354850347205
46;0.020601129838415888
47;0.020566061950264114
48;0.020531150220560512
49;0.020496393691197934
50;0.020461791411234387
51;0.02042734243682709
52;0.02039304583116619
53;0.020358900664416035
54;0.02032490601365322
55;0.020291060962801977
56;0.02025736460257721
57;0.02022381603042256
58;0.020190414350451324
59;0.02015715867338863
60;0.020124048116511695
61;0.020091081803594424
62;0.020058258864848133
63;0.020025578436867697
64;0.019993039662573153
65;0.019960641691157632
66;0.019928383678030404
67;0.019896264784763362
68;0.019864284179038183
69;0.019832441034592252
70;0.019800734531168263
71;0.019769163854460592
72;0.019737728196064896
73;0.019706426753425932
74;0.01967525872979059
75;0.019644223334152944
76;0.01961331978121028
77;0.019582547291311703
78;0.019551905090409494
79;0.019521392410012828
80;0.01949100848713936
81;0.019460752564268824
82;0.019430623889296172
83;0.019400621715487287
84;0.019370745301431902
85;0.01934099391099897
86;0.01931136681329204
87;0.019281863282606837
88;0.019252482598384524
89;0.019223224045171516
90;0.019194086912575736
91;0.019165070495222203
92;0.01913617409271562
93;0.01910739700959263
94;0.01907873855528741
95;0.01905019804408603
96;0.019021774795087376
97;0.01899346813216507
98;0.018965277383926726
99;0.01893720188367254
100;0.018909240969361085
101;0.01888139398356714
102;0.01885366027344526
103;0.01882603919069159
104;0.01879853009150778
105;0.01877113233656247
106;0.018743845290956074
107;0.018716668324182617
108;0.018689600810096296
109;0.018662642126875517
110;0.018635791656985257
111;0.0186090487871462
112;0.018582412908295654
113;0.01855588341555703
114;0.01852945970820552
115;0.018503141189632477
116;0.018476927267313314
117;0.018450817352777094
118;0.018424810861568552
119;0.018398907213220905
120;0.018373105831221426
121;0.018347406142979694
122;0.018321807579797844
123;0.01829630957683781
124;0.018270911573090576
125;0.018245613011346085
126;0.018220413338164376
127;0.018195312003844055
128;0.01817030846239276
129;0.018145402171496627
130;0.0181205925924951
131;0.01809587919034783
132;0.018071261433608043
133;0.018046738794394668
134;0.01802231074836258
135;0.01799797677467696
136;0.017973736355984427
137;0.0179495889783855
138;0.017925534131407628
139;0.017901571307980424
140;0.01787770000440536
141;0.017853919720333566
142;0.017830229958736732
143;0.017806630225883913
144;0.017783120031311883
145;0.0177596988878036
146;0.017736366311362994
147;0.017713121821186673
148;0.017689964939643366
149;0.017666895192245846
150;0.01764391210762961
151;0.01762101521752757
152;0.017598204056745614
153;0.017575478163140423
154;0.01755283707759503
155;0.017530280343996063
156;0.017507807509211437
157;0.0174854181230657
158;0.017463111738319714
159;0.017440887910647462
160;0.017418746198612944
161;0.017396686163648534
162;0.017374707370035658
163;0.017352809384879486
164;0.01733099177808961
165;0.01730925412235962
166;0.01728759599314378
167;0.0172660169686375
168;0.0172445166297579
169;0.017223094560121277
170;0.017201750346023448
171;0.017180483576420214
172;0.017159293842907042
173;0.01713818073969886
174;0.01711714386361185
175;0.01709618281404246
176;0.01707529719294887
177;0.017054486604832775
178;0.01703375065671775
179;0.01701308895813458
180;0.016992501121098513
181;0.01697198676009437
182;0.016951545492054798
183;0.01693117693634527
184;0.01691088071474478
185;0.01689065645142862
186;0.016870503772948298
187;0.016850422308218205
188;0.016830411688494085
189;0.016810471547359818
190;0.01679060152070666
191;0.016770801246718148
192;0.016751070365854437
193;0.016731408520833324
194;0.016711815356613924
195;0.016692290520383457
196;0.016672833661536823
197;0.016653444431665165
198;0.016634122484533442
199;0.01661486747607066
200;0.016595679064352886
201;0.016576556909585816
202;0.01655750067408923
203;0.016538510022284347
204;0.016519584620677152
205;0.016500724137843314
206;0.016481928244411526
207;0.016463196613052955
208;0.01644452891846382
209;0.01642592483735017
210;0.016407384048414575
211;0.01638890623234257
212;0.016370491071787452
213;0.016352138251356063
214;0.016333847457595252
215;0.016315618378978658
216;0.016297450705890726
217;0.016279344130617934
218;0.01626129834732759
219;0.01624331305206339
220;0.016225387942724323
221;0.01620752271905712
222;0.016189717082639388
223;0.016171970736868713
