nbr_step;distortion
1;0.23479015638913261
2;0.151135027625533
3;0.1164873667123083
4;0.09510570044800137
5;0.079795445909425
6;0.0680928177399196
7;0.058838686987902955
8;0.051367884785602114
9;0.04525274052133882
10;0.04019848978552004
11;0.0359918289131087
12;0.0324725509532357
13;0.02951678930105639
14;0.02702661638872722
15;0.024923303176318135
16;0.023142767530736297
17;0.021632376967957
18;0.020348619561964765
19;0.01925535244609128
20;0.018322449394248486
21;0.017524734364660066
22;0.016841126834122866
23;0.01625394849991263
24;0.01574835581460926
25;0.015311872450161523
26;0.014934002234043064
27;0.014605907569427756
28;0.014320141556911303
29;0.014070424407261861
30;0.013851456537902207
31;0.013658762147610304
32;0.01348855817320449
33;0.01333764442204638
34;0.013203311395849238
35;0.013083262911056881
36;0.012975551105885996
37;0.012878521824462086
38;0.012790768700115862
39;0.012711094535364731
40;0.012638478805319209
41;0.012572050302284088
42;0.012511064098738811
43;0.01245488213903051
44;0.01240295688143389
45;0.01235481750535089
46;0.012310058276384539
47;0.012268328727314592
48;0.012229325367727972
49;0.012192784680924662
50;0.012158477205212403
51;0.012126202528981223
52;0.012095785056064567
53;0.012067070420642645
54;0.012039922450078788
55;0.012014220590130409
56;0.011989857720490105
57;0.011966738299969526
58;0.011944776790178246
59;0.011923896314598281
60;0.011904027516710325
61;0.011885107586514565
62;0.011867079429595417
63;0.011849890956902753
64;0.011833494476827078
65;0.011817846174021152
66;0.011802905661814578
67;0.011788635597129116
68;0.011775001348498071
69;0.011761970709259995
70;0.011749513649204235
71;0.011737602098982947
72;0.011726209762485507
73;0.011715311953082008
74;0.011704885450293856
75;0.011694908373948931
76;0.011685360073335649
77;0.011676221029246259
78;0.011667472767108555
79;0.011659097779682048
80;0.011651079458014413
81;0.011643402029555494
82;0.011636050502479844
83;0.011629010615415492
84;0.011622268791883827
85;0.011615812098865974
86;0.011609628208990419
87;0.011603705365900718
88;0.011598032352441945
89;0.011592598461333314
90;0.01158739346805887
91;0.011582407605733869
92;0.0115776315417358
93;0.011573056355929534
94;0.011568673520318429
95;0.011564474879996345
96;0.011560452635272056
97;0.0115565993248673
98;0.011552907810094215
99;0.011549371259929664
100;0.011545983136918847
101;0.011542737183837581
102;0.011539627411066289
103;0.011536648084611856
104;0.011533793714745277
105;0.01153105904520485
106;0.011528439042930771
107;0.011525928888299009
108;0.011523523965820626
109;0.011521219855283371
110;0.011519012323304545
111;0.011516897315276331
112;0.011514870947679279
113;0.011512929500746116
114;0.011511069411455133
115;0.011509287266837531
116;0.011507579797582712
117;0.011505943871926327
118;0.011504376489807844
119;0.011502874777282068
120;0.011501435981176644
121;0.011500057463979751
122;0.01149873669895013
123;0.011497471265437986
124;0.011496258844406304
125;0.011495097214146155
126;0.011493984246173539
127;0.011492917901301525
128;0.011491896225883425
129;0.011490917348209562
130;0.01148997947506425
131;0.01148908088842232
132;0.011488219942291211
133;0.011487395059683325
134;0.011486604729717409
135;0.01148584750484305
136;0.011485121998181191
137;0.011484426880978282
138;0.011483760880166782
139;0.011483122776027588
140;0.011482511399953932
141;0.0114819256323061
142;0.011481364400357352
143;0.011480826676329048
144;0.011480311475503269
145;0.01147981785441815
146;0.011479344909140154
147;0.011478891773604671
148;0.011478457618030069
149;0.011478041647396575
150;0.01147764309998961
151;0.011477261246004622
152;0.011476895386207664
153;0.011476544850657189
154;0.011476208997475368
155;0.011475887211671698
156;0.011475578904017292
157;0.011475283509964962
158;0.011475000488615827
159;0.011474729321727939
160;0.01147446951276726
161;0.011474220585998007
162;0.011473982085611956
163;0.011473753574893886
164;0.011473534635420224
165;0.011473324866293766
166;0.011473123883410041
167;0.011472931318753321
168;0.011472746819722157
169;0.011472570048484232
170;0.011472400681358241
171;0.011472238408220314
172;0.011472082931936023
173;0.011471933967816816
174;0.011471791243098606
175;0.011471654496442385
176;0.01147152347745517
177;0.011471397946232087
178;0.011471277672916114
179;0.011471162437279026
180;0.01147105202831572
181;0.011470946243860747
182;0.011470844890214549
183;0.01147074778179158
184;0.011470654740780128
185;0.011470565596815585
186;0.011470480186668852
187;0.011470398353948585
188;0.011470319948812757
189;0.011470244827697151
190;0.011470172853048966
191;0.01147010389307801
192;0.011470037821513568
193;0.011469974517374526
194;0.011469913864746106
195;0.011469855752569535
196;0.011469800074437209
197;0.011469746728398844
198;0.011469695616773523
199;0.01146964664597283
200;0.011469599726327773
201;0.011469554771925017
202;0.011469511700450186
203;0.011469470433035867
204;0.01146943089411867
205;0.011469393011300455
206;0.011469356715214651
207;0.011469321939401034
208;0.011469288620182205
209;0.011469256696548136
210;0.011469226110045083
211;0.01146919680466657
212;0.011469168726751966
213;0.011469141824889173
214;0.011469116049818928
215;0.011469091354344763
216;0.011469067693247958
217;0.011469045023203395
218;0.011469023302700165
219;0.011469002491966307
220;0.01146898255289669
221;0.011468963448980685
222;0.011468945145238052
223;0.011468927608153046
224;0.011468910805614074
225;0.011468894706854804
226;0.011468879282396705
227;0.011468864503996645
