nbr_step;distortion
1;1.877036099118783
2;1.3337668615606357
3;1.0597029862379792
4;0.885422021667948
5;0.7621407157945832
6;0.6683738858567971
7;0.5937538308015848
8;0.5327216870409819
9;0.4819230505075658
10;0.4391173918933964
11;0.4026956668784405
12;0.3714472237607169
13;0.3444345443212833
14;0.32091842115649927
15;0.3003090512261166
16;0.2821318344915422
17;0.26600232148520364
18;0.2516073009664739
19;0.23869024650939252
20;0.2270399793455824
21;0.21648176503539096
22;0.20687028182720946
23;0.19808404327257945
24;0.19002095835119048
25;0.18259478543617158
26;0.17573229101778542
27;0.16937096565225973
28;0.16345718160003608
29;0.1579447014390185
30;0.1527934662805417
31;0.14796860732732187
32;0.14343963634576928
33;0.13917977989963815
34;0.13516542947440646
35;0.13137568534508093
36;0.12779197654384422
37;0.12439774283633875
38;0.12117816741859011
39;0.11811995126470975
40;0.11521112181637916
41;0.1124408701011741
42;0.10979941148235284
43;0.10727786613213164
44;0.10486815603420174
45;0.102562915893877
46;0.10035541579762919
47;0.09823949383632646
48;0.09620949721127525
49;0.09426023058893174
50;0.09238691067168991
51;0.09058512611920388
52;0.08885080208954399
53;0.08718016878397528
54;0.08556973347084407
55;0.08401625554324887
56;0.08251672422932588
57;0.08106833862847118
58;0.07966848979315122
59;0.0783147446133694
60;0.0770048312946865
61;0.07573662624811561
62;0.07450814223271163
63;0.07331751761433303
64;0.0721630066181369
65;0.07104297047015651
66;0.06995586933419284
67;0.06890025496242513
68;0.06787476398686909
69;0.0668781117877737
70;0.06590908688256736
71;0.06496654578364103
72;0.06404940828168781
73;0.06315665311279384
74;0.0622873139747937
75;0.061440475859920074
76;0.06061527167549352
77;0.05981087912701355
78;0.0590265178393099
79;0.05826144669667288
80;0.05751496138153511
81;0.05678639209539682
82;0.05607510144664207
83;0.055380482491022676
84;0.05470195691227442
85;0.054038973331863804
86;0.05339100573679145
87;0.052757552015954445
88;0.05213813259762956
89;0.05153228917835406
90;0.050939583537749744
91;0.050359596431754916
92;0.049791926558580446
93;0.04923618959182763
94;0.04869201727607164
95;0.048159056579760495
96;0.047636968901843435
97;0.047125429327372625
98;0.04662412592990561
99;0.04613275911592174
100;0.04565104100917283
101;0.045178694872263225
102;0.044715454561814916
103;0.04426106401669472
104;0.04381527677527641
105;0.04337785552051887
106;0.042948571652003054
107;0.04252720488079342
108;0.04211354284823532
109;0.041707380764867796
110;0.0413085210702091
111;0.04091677311019737
112;0.04053195283248057
113;0.04015388249813645
114;0.039782390408038104
115;0.03941731064434384
116;0.03905848282483859
117;0.03870575187028491
118;0.03835896778317682
119;0.03801798543854762
120;0.037682664384125264
121;0.03735286865163445
122;0.03702846657616021
123;0.036709330625452896
124;0.036395337236405645
125;0.03608636666041676
126;0.03578230281556971
127;0.035483033145474074
128;0.03518844848502578
129;0.03489844293303479
130;0.03461291372912756
131;0.034331761138042705
132;0.03405488833755932
133;0.03378220131263854
134;0.033513608753531265
135;0.03324902195868962
136;0.03298835474185369
137;0.03273152334300056
138;0.03247844634360364
139;0.032229044584554334
140;0.03198324108882167
141;0.031740960986427424
142;0.03150213144230918
143;0.03126668158854695
144;0.031034542457470504
145;0.030805646919405127
146;0.03057992962113465
147;0.03035732692827331
148;0.030137776868932598
149;0.029921219080290218
150;0.02970759475696161
151;0.029496846600833848
152;0.029288918773713313
153;0.0290837568519855
154;0.028881307781364995
155;0.028681519835154212
156;0.028484342572875132
157;0.028289726801224102
158;0.028097624536258525
159;0.027907988966247466
160;0.027720774417006044
161;0.02753593631745055
162;0.027353431167597808
163;0.027173216506028997
164;0.026995250880217814
165;0.02681949381671167
166;0.026645905793141633
167;0.02647444821031497
168;0.02630508336645354
169;0.026137774430753602
170;0.025972485419926805
171;0.0258091811729817
172;0.025647827329700945
173;0.025488390306735997
174;0.02533083727754315
175;0.025175136150717314
176;0.025021255549898314
177;0.024869164795110255
178;0.024718833882809932
179;0.02457023346787368
180;0.024423334846856992
181;0.024278109939576353
182;0.024134531273759308
183;0.023992571967877296
184;0.023852205716813568
185;0.02371340677553846
186;0.02357614994556645
187;0.02344041056020174
188;0.023306164471019297
189;0.023173388034868125
190;0.023042058100513074
191;0.022912151996108854
192;0.022783647517504058
193;0.0226565229162472
194;0.022530756888338832
195;0.022406328562430744
196;0.022283217490168372
197;0.022161403635080568
198;0.02204086736242017
199;0.021921589429351407
200;0.02180355097609299
201;0.02168673351529682
202;0.02157111892406638
203;0.021456689435039422
204;0.021343427627504408
205;0.021231316419350055
206;0.021120339059173432
207;0.021010479117786307
208;0.02090172048141481
209;0.02079404734397272
210;0.020687444200070626
211;0.020581895837204822
212;0.020477387330077423
213;0.020373904032989554
214;0.020271431574412357
215;0.020169955849576038
216;0.020069463015433442
217;0.01996993948374781
218;0.019871371916100777
219;0.01977374721777725
220;0.019677052532736994
221;0.019581275237476437
222;0.0194864029368631
223;0.019392423458103103
224;0.019299324846786092
225;0.01920709536072218
226;0.019115723467084234
227;0.01902519783616663
228;0.018935507337678903
229;0.018846641036418088
230;0.018758588188286573
231;0.01867133823542666
232;0.01858488080279752
233;0.018499205694265886
234;0.01841430288849022
235;0.018330162535582506
236;0.018246774953001754
237;0.018164130622193575
238;0.018082220185578812
239;0.01800103444249368
240;0.017920564346534995
241;0.017840801001912876
242;0.01776173566038164
243;0.017683359718296376
244;0.017605664714082092
245;0.017528642324215582
246;0.017452284361324732
247;0.017376582771389426
248;0.017301529630640466
249;0.017227117142789794
250;0.01715333763702409
251;0.017080183565515217
252;0.017007647500151712
253;0.01693572213075667
254;0.01686440026290148
255;0.01679367481524352
256;0.016723538817368766
257;0.016653985407812488
258;0.01658500783146577
259;0.016516599438166413
260;0.016448753680082362
261;0.016381464109792798
262;0.016314724379383083
263;0.016248528236191273
264;0.016182869523691856
265;0.016117742177642835
266;0.016053140225975593
267;0.015989057784953964
268;0.015925489059563258
269;0.015862428340954526
270;0.015799870004756578
271;0.015737808508967
272;0.01567623839375276
273;0.015615154279459365
274;0.015554550864409045
275;0.015494422923368223
276;0.015434765307937415
277;0.015375572943283622
278;0.01531684082729079
279;0.015258564029463795
280;0.01520073768982666
281;0.015143357017207038
282;0.01508641728757043
283;0.015029913844551768
284;0.014973842095888923
285;0.014918197514321552
286;0.014862975635281384
287;0.014808172056087088
288;0.014753782435015239
289;0.014699802489533731
290;0.014646227996430117
291;0.014593054790085436
292;0.01454027876116415
293;0.014487895855975097
294;0.014435902076443519
295;0.014384293476802146
296;0.014333066165609143
297;0.014282216302191841
298;0.014231740097707224
299;0.01418163381324078
300;0.014131893759055991
301;0.014082516294048109
302;0.014033497824875063
303;0.013984834805137236
304;0.013936523734484396
305;0.013888561157644919
306;0.01384094366472377
307;0.013793667888569061
308;0.013746730505888927
309;0.013700128236169729
310;0.013653857839466266
311;0.013607916117914787
312;0.013562299913772335
313;0.013517006108935359
314;0.013472031624229608
315;0.013427373419663713
316;0.013383028491976035
317;0.013338993876078842
318;0.013295266643010173
319;0.013251843900780269
320;0.01320872279158003
321;0.013165900493346872
322;0.01312337421828591
323;0.013081141212512915
324;0.013039198755818493
325;0.012997544159965457
326;0.012956174769222617
327;0.012915087960757354
328;0.012874281141962651
329;0.012833751751023748
330;0.012793497257523878
331;0.012753515159744655
332;0.012713802986139111
333;0.012674358294030075
334;0.012635178669394342
335;0.01259626172632089
336;0.012557605106691128
337;0.012519206479439493
338;0.012481063540864756
339;0.012443174013246239
340;0.012405535645215071
341;0.012368146211432673
342;0.012331003511496963
343;0.012294105370675101
344;0.012257449638151563
345;0.012221034187316793
346;0.012184856916663378
347;0.01214891574634347
348;0.012113208621648663
349;0.012077733509642474
350;0.012042488400182627
351;0.012007471306196393
352;0.011972680261195467
353;0.011938113321355637
354;0.0119037685638399
355;0.011869644086792697
356;0.011835738009202679
357;0.011802048470923143
358;0.011768573630844603
359;0.011735311669505588
360;0.011702260784912877
361;0.011669419196429942
362;0.011636785141443173
363;0.011604356876063537
364;0.011572132675961022
365;0.011540110833528239
366;0.011508289661201765
367;0.011476667487659853
368;0.011445242659430921
369;0.01141401354154059
370;0.011382978514713926
371;0.01135213597721707
372;0.011321484344074317
373;0.011291022047094312
374;0.011260747532989335
375;0.011230659266269427
376;0.011200755725797595
377;0.011171035406442265
378;0.01114149681964216
379;0.011112138490060541
380;0.011082958959433675
381;0.01105395678221699
382;0.011025130529481508
383;0.010996478784982333
384;0.010968000148645185
385;0.010939693232372871
386;0.010911556663875999
387;0.010883589083209078
388;0.010855789144533112
389;0.010828155515878457
390;0.010800686877280086
391;0.010773381923256942
392;0.010746239360087007
393;0.01071925790720396
394;0.01069243629683525
395;0.01066577327335727
396;0.010639267593647972
397;0.01061291802589892
398;0.01058672335158306
399;0.010560682362680929
400;0.0105347938638638
401;0.010509056671622385
402;0.010483469611957563
403;0.010458031523931322
404;0.010432741257386802
405;0.01040759767307664
406;0.010382599641789447
407;0.010357746046572469
408;0.01033303578010969
409;0.010308467745125949
410;0.0102840408562348
411;0.01025975403679702
412;0.01023560622066677
413;0.010211596353047803
414;0.01018772338675289
415;0.010163986285881776
416;0.01014038402430506
417;0.010116915584247543
418;0.010093579958461163
419;0.010070376148709759
420;0.010047303166083932
421;0.010024360030379764
422;0.010001545770784936
423;0.009978859424915054
424;0.009956300040535382
425;0.009933866672196867
426;0.00991155838465163
427;0.009889374250287464
428;0.009867313350295781
429;0.009845374773986837
430;0.00982355761901399
431;0.009801860991363043
432;0.009780284004815787
433;0.009758825781287062
434;0.009737485450151961
435;0.009716262149392918
436;0.009695155023985436
437;0.009674163227065158
438;0.009653285918048038
439;0.009632522265832666
440;0.009611871445309284
441;0.00959133263892653
442;0.009570905036108357
443;0.009550587834403323
444;0.009530380236980829
445;0.009510281455581193
446;0.009490290707789395
447;0.009470407218084453
448;0.00945063021786785
449;0.00943095894603907
450;0.009411392646379468
451;0.009391930570643137
452;0.009372571977336985
453;0.00935331612959267
454;0.009334162299062587
455;0.009315109761835583
456;0.009296157801351956
457;0.009277305707330541
458;0.009258552774563
459;0.009239898304587157
460;0.009221341605309519
461;0.009202881989308853
462;0.00918451877628712
463;0.009166251290617655
464;0.009148078863244091
465;0.009130000830657625
466;0.009112016534834844
467;0.00909412532267373
468;0.009076326547794
469;0.00905861956861198
470;0.009041003748758492
471;0.009023478457198753
472;0.009006043069247571
473;0.008988696963296405
474;0.00897143952521251
475;0.008954270144451382
476;0.008937188216679104
477;0.008920193141356503
478;0.008903284323516392
479;0.008886461173376325
480;0.00886972310578038
481;0.008853069540601943
482;0.008836499902152184
483;0.008820013619559308
484;0.008803610126841388
485;0.008787288862337483
486;0.008771049269296949
487;0.008754890795201309
488;0.008738812892712833
489;0.008722815017968344
490;0.008706896632786343
491;0.008691057201686725
492;0.008675296194853743
493;0.008659613086654527
494;0.00864400735535531
495;0.008628478483456714
496;0.008613025957576514
497;0.00859764926851403
498;0.008582347911595178
499;0.008567121385678611
500;0.008551969193482556
501;0.008536890842295808
502;0.00852188584340885
503;0.008506953710943232
504;0.008492093964244773
505;0.00847730612622044
506;0.008462589722205038
507;0.008447944282865993
508;0.00843336934231198
509;0.008418864437759854
510;0.00840442911049788
511;0.00839006290552291
512;0.008375765370849386
513;0.008361536059140029
514;0.00834737452517853
515;0.008333280327961212
516;0.008319253030777851
517;0.00830529219834597
518;0.008291397401209988
519;0.008277568210999675
520;0.008263804203879399
521;0.008250104959509397
522;0.008236470060356993
523;0.008222899091830715
524;0.008209391643775543
525;0.008195947307206186
526;0.008182565678348297
527;0.008169246355570259
528;0.008155988940772296
