nbr_step;distortion
1;0.43904494307579656
2;0.4383206119477898
3;0.4376040322131467
4;0.43689506410309287
5;0.4361935714737144
6;0.4354994216729615
7;0.4348124854137261
8;0.4341326366526297
9;0.4334597524743411
10;0.43279371298103264
11;0.43213440118682334
12;0.431481702916908
13;0.4308355067111793
14;0.4301957037320787
15;0.42956218767651944
16;0.4289348546916396
17;0.42831360329421875
18;0.4276983342935847
19;0.4270889507178226
20;0.42648535774313556
21;0.4258874626262066
22;0.42529517463939204
23;0.42470840500866336
24;0.4241270668540831
25;0.423551075132782
26;0.42298034658422523
27;0.42241479967775275
28;0.4218543545622073
29;0.4212989330175634
30;0.4207484584085317
31;0.4202028556399253
32;0.41966205111380894
33;0.419125972688307
34;0.4185945496379673
35;0.418067712615644
36;0.4175453936158302
37;0.4170275259393379
38;0.41651404415929383
39;0.41600488408837766
40;0.4154999827472503
41;0.4149992783341121
42;0.414502710195352
43;0.4140102187972041
44;0.41352174569842326
45;0.4130372335238919
46;0.4125566259390925
47;0.41207986762550464
48;0.4116069042567698
49;0.41113768247565874
50;0.41067214987180334
51;0.4102102549601212
52;0.40975194715996777
53;0.40929717677489785
54;0.4088458949731053
55;0.4083980537684333
56;0.4079536060019815
57;0.4075125053242714
58;0.4070747061779141
59;0.40664016378083856
60;0.40620883410996234
61;0.40578067388536754
62;0.4053556405548937
63;0.4049336922792186
64;0.404514787917281
65;0.4040988870121809
66;0.4036859497774046
67;0.4032759370834609
68;0.4028688104448519
69;0.40246453200739785
70;0.40206306453587626
71;0.4016643714020156
72;0.4012684165727469
73;0.4008751645988
74;0.40048458060354575
75;0.4000966302721398
76;0.39971127984091925
77;0.39932849608705867
78;0.39894824631848325
79;0.3985704983640015
80;0.39819522056369516
81;0.39782238175950635
82;0.3974519512860697
83;0.39708389896173246
84;0.3967181950797709
85;0.39635481039984954
86;0.3959937161396163
87;0.3956348839664954
88;0.39527828598970105
89;0.39492389475236456
90;0.39457168322386815
91;0.3942216247923329
92;0.39387369325726684
93;0.3935278628223542
94;0.3931841080884184
95;0.39284240404651305
96;0.392502726071156
97;0.3921650499137064
98;0.39182935169587285
99;0.39149560790335824
100;0.39116379537961654
101;0.3908338913197449
102;0.3905058732645035
103;0.3901797190944234
104;0.38985540702406674
105;0.3895329155963707
106;0.3892122236771085
107;0.38889331044945186
108;0.3885761554086544
109;0.3882607383568173
110;0.38794703939774555
111;0.38763503893194473
112;0.3873247176516399
113;0.38701605653596793
114;0.3867090368461876
115;0.38640364012102335
116;0.3860998481720763
117;0.3857976430793202
118;0.3854970071866819
119;0.38519792309769896
120;0.38490037367125884
121;0.3846043420174219
122;0.3843098114932917
123;0.384016765698993
124;0.38372518847369763
125;0.38343506389173587
126;0.38314637625876324
127;0.382859110108007
128;0.38257325019657085
129;0.3822887815018019
130;0.38200568921773703
131;0.38172395875158616
132;0.38144357572030385
133;0.3811645259471912
134;0.38088679545858684
135;0.3806103704806012
136;0.3803352374358866
137;0.3800613829405086
138;0.37978879380082287
139;0.37951745701044404
140;0.37924735974724166
141;0.3789784893703967
142;0.37871083341751177
143;0.37844437960175226
144;0.37817911580907415
145;0.3779150300954499
146;0.3776521106841755
147;0.3773903459632204
148;0.37712972448260507
149;0.37687023495184
150;0.3766118662373845
151;0.3763546073601929
152;0.3760984474932445
153;0.3758433759591635
154;0.37558938222784866
155;0.3753364559141579
156;0.3750845867756194
157;0.37483376471020113
158;0.37458397975409596
159;0.37433522207955017
160;0.37408748199273933
161;0.3738407499316594
162;0.3735950164640771
163;0.37335027228548645
164;0.37310650821712876
165;0.3728637152040166
166;0.372621884313014
167;0.37238100673093966
168;0.37214107376269556
169;0.37190207682943566
170;0.3716640074667521
171;0.3714268573229167
172;0.3711906181571245
173;0.3709552818377695
174;0.3707208403407738
175;0.3704872857479127
176;0.3702546102451856
177;0.3700228061212152
178;0.36979186576565093
179;0.3695617816676311
180;0.36933254641424496
181;0.36910415268903973
182;0.36887659327051736
183;0.36864986103071384
184;0.36842394893373465
185;0.3681988500343656
186;0.3679745574766904
187;0.367751064492718
188;0.36752836440104897
189;0.3673064506055499
190;0.3670853165940726
191;0.3668649559371713
192;0.3666453622868304
193;0.3664265293752593
194;0.3662084510136645
195;0.36599112109105514
196;0.365774533573068
197;0.36555868250080614
198;0.36534356198972695
199;0.3651291662284941
200;0.3649154894778883
201;0.36470252606972897
202;0.36449027040580706
203;0.36427871695683534
204;0.36406786026142557
205;0.36385769492504716
206;0.36364821561907856
207;0.3634394170797801
208;0.3632312941073539
209;0.3630238415649827
210;0.3628170543778917
211;0.3626109275324545
212;0.36240545607525254
213;0.36220063511222156
214;0.3619964598077372
215;0.3617929253837828
216;0.36159002711909016
217;0.36138776034831155
218;0.361186120461193
219;0.360985102901763
220;0.36078470316754485
221;0.3605849168087851
222;0.3603857394276533
223;0.3601871666775187
224;0.35998919426218867
225;0.35979181793517023
226;0.35959503349896593
227;0.3593988368043468
228;0.35920322374966585
229;0.35900819028017583
230;0.35881373238731973
231;0.3586198461081205
232;0.358426527524466
233;0.35823377276252266
234;0.35804157799204495
235;0.35784993942579923
236;0.35765885331891756
237;0.3574683159683092
238;0.35727832371206114
239;0.3570888729288546
240;0.35689996003738367
241;0.35671158149578863
242;0.35652373380111024
243;0.35633641348872125
244;0.3561496171318006
245;0.3559633413407979
246;0.3557775827629026
247;0.3555923380815389
248;0.3554076040158498
249;0.35522337732020537
250;0.3550396547837047
251;0.3548564332296933
252;0.3546737095152861
253;0.3544914805309092
254;0.35430974319982367
255;0.3541284944776826
256;0.3539477313520685
257;0.3537674508420743
258;0.3535876499978561
259;0.35340832590019966
260;0.35322947566013463
261;0.35305109641847476
262;0.35287318534544454
263;0.35269573964025946
264;0.3525187565307517
265;0.352342233272958
266;0.35216616715075544
267;0.3519905554754792
268;0.35181539558554986
269;0.3516406848461049
270;0.35146642064865885
271;0.3512926004107224
272;0.3511192215754697
273;0.3509462816113982
274;0.3507737780119844
275;0.3506017082953492
276;0.35043007000393755
277;0.3502588607041943
278;0.3500880779862374
279;0.3499177194635643
280;0.34974778277272645
281;0.3495782655730313
282;0.3494091655462519
283;0.3492404803963205
284;0.3490722078490478
285;0.34890434565183304
286;0.34873689157338417
287;0.3485698434034479
288;0.34840319895252625
289;0.34823695605161387
290;0.3480711125519371
291;0.34790566632468956
292;0.3477406152607734
293;0.3475759572705548
294;0.34741169028360463
295;0.3472478122484648
296;0.34708432113239684
297;0.3469212149211578
298;0.34675849161874517
299;0.3465961492471892
300;0.3464341858463085
301;0.3462725994734974
302;0.34611138820349163
303;0.3459505501281739
304;0.345790083356337
305;0.3456299860134835
306;0.34547025624161476
307;0.34531089219904043
308;0.34515189206014574
309;0.34499325401522674
310;0.34483497627027093
311;0.3446770570467823
312;0.3445194945815717
313;0.3443622871265868
314;0.3442054329487165
315;0.34404893032961903
316;0.3438927775655327
317;0.34373697296710226
318;0.3435815148592103
319;0.3434264015808086
320;0.3432716314847206
321;0.34311720293752
322;0.34296311431933013
323;0.34280936402368356
324;0.34265595045734765
325;0.34250287204017793
326;0.34235012720495783
327;0.3421977143972499
328;0.3420456320752434
329;0.3418938787095991
330;0.3417424527833224
331;0.3415913527915957
332;0.34144057724165844
333;0.3412901246526392
334;0.3411399935554491
335;0.3409901824926287
336;0.3408406900182137
